timestamp,asset,inst_id,last_price,spread_bps,funding_rate,annualized_funding,settled_funding_rate,annualized_settled_funding,premium,day_volume_usd,open_interest_usd,open_interest_to_volume,carry_side,action,pressure_score
2026-06-08T19:52:09.650917+00:00,MU,MU-USDT-SWAP,943.010000000000,0.63634146,0.000000000000,0.00000000,0.000149874621,0.16411271,0.000000000000,306758870.91580003,25307496.90450000,0.08249964,flat_funding,flat_watch,-0.00636341
2026-06-08T19:52:09.650917+00:00,MSTR,MSTR-USDT-SWAP,127.610000000000,0.78366835,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000000000000,12242288.31980000,2431274.00490000,0.19859637,flat_funding,flat_watch,-0.00783668
2026-06-08T19:52:09.650917+00:00,DRAM,DRAM-USDT-SWAP,60.380000000000,1.65631470,0.000000000000,0.00000000,0.000283750761,0.31070708,0.000089007922,23686766.06200000,4854600.39400000,0.20494990,flat_funding,flat_watch,-0.01656315
2026-06-08T19:52:09.650917+00:00,INTC,INTC-USDT-SWAP,109.610000000000,1.82481752,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000627620167,37563292.19500000,5491738.16000000,0.14619960,flat_funding,flat_watch,-0.01824818
2026-06-08T19:52:09.650917+00:00,ARM,ARM-USDT-SWAP,346.700000000000,2.88475407,0.000000000000,0.00000000,0.000151757535,0.16617450,0.000577367206,12573155.24100000,1262206.28800000,0.10038898,flat_funding,flat_watch,-0.02884754
2026-06-08T19:52:09.650917+00:00,MRVL,MRVL-USDT-SWAP,292.500000000000,3.41938793,0.000000000000,0.00000000,0.000408475718,0.44728091,0.000171203561,108922685.62500000,10985925.96600000,0.10085985,flat_funding,flat_watch,-0.03419388
2026-06-08T19:52:09.650917+00:00,AMD,AMD-USDT-SWAP,489.440000000000,3.47396062,0.000000000000,0.00000000,0.000000000000,0.00000000,0.000703257537,20695710.99680000,1691795.46800000,0.08174619,flat_funding,flat_watch,-0.03473961
2026-06-08T19:52:09.650917+00:00,CBRS,CBRS-USDT-SWAP,240.600000000000,4.15713989,0.000000000000,0.00000000,0.000100000000,0.10950000,0.000000000000,52942805.34600000,1564525.56000000,0.02955124,flat_funding,flat_watch,-0.04157140
2026-06-08T19:52:09.650917+00:00,SOXL,SOXL-USDT-SWAP,210.600000000000,4.74946569,0.000000000000,0.00000000,0.000100000000,0.10950000,0.000514988115,56643866.83799999,2963435.60800000,0.05231697,flat_funding,flat_watch,-0.04749466
2026-06-08T19:52:09.650917+00:00,LITE,LITE-USDT-SWAP,890.000000000000,5.61829316,0.000000000000,0.00000000,0.000100000000,0.10950000,0.000586590002,14885392.40000000,2807149.00000000,0.18858415,flat_funding,flat_watch,-0.05618293
2026-06-08T19:52:09.650917+00:00,NOK,NOK-USDT-SWAP,14.520000000000,6.88468158,0.000000000000,0.00000000,0.000100000000,0.10950000,0.000000000000,7694634.42000000,3561387.19200000,0.46284034,flat_funding,flat_watch,-0.06884682
