timestamp,asset,max_leverage,mark_price,prev_day_price,return_24h,funding_rate,annualized_funding,open_interest,open_interest_notional,day_notional_volume,premium,mark_oracle_diff,impact_spread,carry_side,attention_score
2026-06-09T00:48:30.721140+00:00,SYRUP,3.0000,0.129370000000,0.131750000000,-0.01806452,0.000012500000,0.10950000,10259872.00000000,1327319.64064000,264367.88885000,0.000000000000,-0.001003861004,0.001954498049,short_perp_receives_funding,0.39828205
2026-06-09T00:48:30.721140+00:00,KAS,3.0000,0.031962000000,0.031255000000,0.02262038,0.000012500000,0.10950000,59646422.00000000,1906418.93996400,519722.15212200,0.000000000000,0.000156460243,0.002314018575,short_perp_receives_funding,0.39447509
2026-06-09T00:48:30.721140+00:00,ETC,5.0000,6.942700000000,7.094500000000,-0.02139686,0.000012500000,0.10950000,185720.82000000,1289403.93701400,201824.85475400,-0.000359531200,-0.001553174660,0.001872389457,short_perp_receives_funding,0.39401531
2026-06-09T00:48:30.721140+00:00,MELANIA,3.0000,0.075500000000,0.075420000000,0.00106073,0.000012500000,0.10950000,7474289.00000000,564308.81950000,430330.66337400,0.000000000000,-0.000794070937,0.002249569935,short_perp_receives_funding,0.39194436
2026-06-09T00:48:30.721140+00:00,kLUNC,3.0000,0.069710000000,0.067312000000,0.03562515,0.000012500000,0.10950000,12404632.00000000,864726.89672000,764836.97104200,0.000000000000,-0.001360934031,0.002580682160,short_perp_receives_funding,0.38618258
2026-06-09T00:48:30.721140+00:00,STX,5.0000,0.181720000000,0.188590000000,-0.03642823,0.000012500000,0.10950000,3414236.20000000,620435.00226400,176351.08642200,0.000000000000,-0.001538461538,0.002034084662,short_perp_receives_funding,0.37106994
2026-06-09T00:48:30.721140+00:00,CAKE,3.0000,1.295900000000,1.273900000000,0.01726980,0.000012500000,0.10950000,577986.80000000,749013.09412000,332335.24828000,0.000000000000,-0.001233140655,0.002366362200,short_perp_receives_funding,0.36797640
2026-06-09T00:48:30.721140+00:00,IMX,5.0000,0.136080000000,0.138860000000,-0.02002016,0.000012500000,0.10950000,16248311.40000000,2211070.21531200,629387.85695400,0.000000000000,-0.000881057269,0.002715397035,short_perp_receives_funding,0.36344186
2026-06-09T00:48:30.721140+00:00,ATOM,5.0000,1.733000000000,1.727400000000,0.00324187,0.000012500000,0.10950000,1456267.96000000,2523712.37468000,356923.64361200,0.000000000000,-0.002015548517,0.002478671893,short_perp_receives_funding,0.36013981
2026-06-09T00:48:30.721140+00:00,ONDO,10.0000,0.355450000000,0.350810000000,0.01322653,0.000006514500,0.05706702,24561540.00000000,8730399.39300000,10617456.97196000,-0.000505944900,-0.000899457515,0.000421887525,short_perp_receives_funding,0.35927125
2026-06-09T00:48:30.721140+00:00,SKY,3.0000,0.056889000000,0.058057000000,-0.02011816,0.000012500000,0.10950000,28567586.00000000,1625181.39995400,153636.26502100,0.000000000000,-0.001158809587,0.002213360971,short_perp_receives_funding,0.34658497
2026-06-09T00:48:30.721140+00:00,HEMI,3.0000,0.005303000000,0.005604000000,-0.05371163,0.000012500000,0.10950000,287110456.00000000,1522546.74816800,99069.64167600,0.000943396200,0.000566037736,0.002071563089,short_perp_receives_funding,0.34084258
2026-06-09T00:48:30.721140+00:00,PNUT,3.0000,0.041190000000,0.042210000000,-0.02416489,0.000012500000,0.10950000,5424784.80000000,223446.88591200,275849.26880100,0.000000000000,-0.001696558410,0.002667960223,short_perp_receives_funding,0.32895754
2026-06-09T00:48:30.721140+00:00,BNB,10.0000,594.520000000000,607.140000000000,-0.02078598,-0.000005958500,-0.05219646,60389.88600000,35902995.02472000,6097152.97313000,-0.000428614700,-0.000705953542,0.000277509145,long_perp_receives_funding,0.32683731
2026-06-09T00:48:30.721140+00:00,MET,3.0000,0.099853000000,0.100580000000,-0.00722808,0.000012500000,0.10950000,11064288.00000000,1104802.34966400,208039.86054700,0.000000000000,-0.001470000000,0.002580954953,short_perp_receives_funding,0.32424155
2026-06-09T00:48:30.721140+00:00,YGG,3.0000,0.025376000000,0.026468000000,-0.04125737,0.000012500000,0.10950000,4334564.00000000,109993.89606400,156849.99853500,0.000000000000,-0.000748178775,0.002480607946,short_perp_receives_funding,0.32084476
2026-06-09T00:48:30.721140+00:00,POPCAT,3.0000,0.040767000000,0.041799000000,-0.02468959,0.000012500000,0.10950000,28086178.00000000,1144989.21852600,335122.23630800,0.000000000000,-0.001469615695,0.002867225408,short_perp_receives_funding,0.31828721
2026-06-09T00:48:30.721140+00:00,RUNE,5.0000,0.340210000000,0.346960000000,-0.01945469,0.000008868700,0.07768981,3209640.20000000,1091951.69244200,268480.59813400,-0.000176108000,-0.001438215439,0.001145609964,short_perp_receives_funding,0.30738633
2026-06-09T00:48:30.721140+00:00,DOGE,10.0000,0.084843000000,0.086499000000,-0.01914473,0.000005219900,0.04572632,284083632.00000000,24102507.58977600,9368144.23897699,-0.000212014100,-0.000671378092,0.000141391052,short_perp_receives_funding,0.30486100
2026-06-09T00:48:30.721140+00:00,kNEIRO,3.0000,0.066710000000,0.065400000000,0.02003058,0.000012500000,0.10950000,1326615.60000000,88498.52667600,446852.67342300,0.000000000000,-0.000898607159,0.003145596165,short_perp_receives_funding,0.30413338
2026-06-09T00:48:30.721140+00:00,TAO,5.0000,210.400000000000,216.130000000000,-0.02651182,-0.000006249700,-0.05474737,99578.41200000,20951297.88480000,6351723.93454000,0.000000000000,-0.000712419853,0.000684101760,long_perp_receives_funding,0.30403026
