timestamp,asset,status,side,score,direction,annualized_funding,impact_spread,conservative_cost_bps,raw_return_15m,raw_return_1h,raw_return_4h,directional_return_15m,directional_return_1h,directional_return_4h,funding_return_15m,funding_return_1h,funding_return_4h,net_15m_bps,net_1h_bps,net_4h_bps,outcome_15m,outcome_1h,outcome_4h
2026-06-08T00:00:33.337355+00:00,MEME,paper_crowded_momentum_continuation_candidate,long_perp,11.84771631,1,0.10950000,0.001694915254,26.94915254,0.00169779,,,0.00169779,,,-0.00000313,-0.00001250,-0.00005000,-10.00247385,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,PUMP,paper_crowded_momentum_reversal_candidate,short_perp,13.89407664,-1,-0.16905574,0.001311475410,23.11475410,-0.00131234,,,0.00131234,,,-0.00000482,-0.00001930,-0.00007719,-10.03964102,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ADA,paper_crowded_momentum_reversal_candidate,short_perp,9.40607208,-1,0.09442930,0.000290732889,12.90732889,-0.00024344,,,0.00024344,,,0.00000269,0.00001078,0.00004312,-10.44595715,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,BCH,paper_crowded_momentum_continuation_candidate,long_perp,13.32094879,1,0.10950000,0.000756061528,17.56061528,0.00060992,,,0.00060992,,,-0.00000313,-0.00001250,-0.00005000,-11.49271045,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,NEAR,paper_crowded_momentum_reversal_candidate,short_perp,15.05525858,-1,0.10950000,0.000880842884,18.80842884,-0.00063657,,,0.00063657,,,0.00000313,0.00001250,0.00005000,-12.41149477,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,kPEPE,paper_crowded_momentum_reversal_candidate,short_perp,10.14283312,-1,0.10950000,0.000355366027,13.55366027,0.00000000,,,-0.00000000,,,0.00000313,0.00001250,0.00005000,-13.52241027,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,kPEPE,paper_crowded_momentum_continuation_candidate,long_perp,11.93274484,1,0.10950000,0.000355366027,13.55366027,0.00000000,,,0.00000000,,,-0.00000313,-0.00001250,-0.00005000,-13.58491027,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,XPL,paper_crowded_momentum_continuation_candidate,long_perp,12.25189284,1,0.10950000,0.001225684581,22.25684581,0.00086872,,,0.00086872,,,-0.00000313,-0.00001250,-0.00005000,-13.60087905,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,INJ,paper_crowded_momentum_continuation_candidate,long_perp,11.70806066,1,0.10950000,0.001591482722,25.91482722,0.00115952,,,0.00115952,,,-0.00000313,-0.00001250,-0.00005000,-14.35091406,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ADA,paper_crowded_momentum_continuation_candidate,long_perp,11.06596716,1,0.09442930,0.000290732889,12.90732889,-0.00024344,,,-0.00024344,,,-0.00000269,-0.00001078,-0.00004312,-15.36870063,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,XMR,paper_extreme_funding_carry_candidate,short_perp,11.98098345,-1,1.10967300,0.001370675453,23.70675453,-0.00079114,,,0.00079114,,,0.00003167,0.00012668,0.00050670,-15.47867462,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,XMR,paper_mark_oracle_reversion_candidate,short_perp,9.61390518,-1,1.10967300,0.001370675453,23.70675453,-0.00079114,,,0.00079114,,,0.00003167,0.00012668,0.00050670,-15.47867462,,,paper_15m_loss,pending_1h,pending_4h
