timestamp,asset,long_venue,short_venue,long_hourly_rate,short_hourly_rate,hourly_spread,annualized_spread
2026-06-08T15:11:28.441816+00:00,GMX,BybitPerp,BinPerp,-0.000039407500,0.000012500000,0.000051907500,0.45470970
2026-06-08T15:11:28.441816+00:00,BABY,HlPerp,BybitPerp,-0.000037736800,0.000012500000,0.000050236800,0.44007437
2026-06-08T15:11:28.441816+00:00,ZORA,BybitPerp,HlPerp,-0.000036080000,0.000012500000,0.000048580000,0.42556080
2026-06-08T15:11:28.441816+00:00,kNEIRO,HlPerp,BybitPerp,-0.000035410800,0.000012500000,0.000047910800,0.41969861
2026-06-08T15:11:28.441816+00:00,kLUNC,HlPerp,BybitPerp,-0.000033045100,0.000012500000,0.000045545100,0.39897508
2026-06-08T15:11:28.441816+00:00,INJ,HlPerp,BinPerp,-0.000061302300,-0.000017711250,0.000043591050,0.38185760
2026-06-08T15:11:28.441816+00:00,WLD,BinPerp,HlPerp,-0.000029407500,0.000012500000,0.000041907500,0.36710970
2026-06-08T15:11:28.441816+00:00,IOTA,BybitPerp,HlPerp,-0.000028260000,0.000012500000,0.000040760000,0.35705760
2026-06-08T15:11:28.441816+00:00,JUP,BinPerp,BybitPerp,-0.000024307500,0.000012500000,0.000036807500,0.32243370
2026-06-08T15:11:28.441816+00:00,VIRTUAL,BybitPerp,BinPerp,-0.000059342500,-0.000023362500,0.000035980000,0.31518480
2026-06-08T15:11:28.441816+00:00,kFLOKI,BinPerp,HlPerp,-0.000023230000,0.000012500000,0.000035730000,0.31299480
2026-06-08T15:11:28.441816+00:00,TAO,BybitPerp,HlPerp,-0.000023177500,0.000012500000,0.000035677500,0.31253490
2026-06-08T15:11:28.441816+00:00,ALGO,BinPerp,BybitPerp,-0.000025497500,0.000009655000,0.000035152500,0.30793590
2026-06-08T15:11:28.441816+00:00,kSHIB,HlPerp,BinPerp,-0.000031549200,0.000003218750,0.000034767950,0.30456724
2026-06-08T15:11:28.441816+00:00,NEAR,BybitPerp,HlPerp,-0.000020318750,0.000012500000,0.000032818750,0.28749225
2026-06-08T15:11:28.441816+00:00,NEO,BybitPerp,HlPerp,-0.000020216250,0.000012500000,0.000032716250,0.28659435
2026-06-08T15:11:28.441816+00:00,CHILLGUY,BybitPerp,BinPerp,-0.000019820000,0.000012500000,0.000032320000,0.28312320
2026-06-08T15:11:28.441816+00:00,MAV,BybitPerp,BinPerp,-0.000019366250,0.000012500000,0.000031866250,0.27914835
2026-06-08T15:11:28.441816+00:00,AXS,BybitPerp,BinPerp,-0.000019342500,0.000012500000,0.000031842500,0.27894030
2026-06-08T15:11:28.441816+00:00,PYTH,HlPerp,BinPerp,-0.000018348300,0.000012500000,0.000030848300,0.27023111
2026-06-08T15:11:28.441816+00:00,ETC,HlPerp,BinPerp,-0.000027211800,0.000003175000,0.000030386800,0.26618837
2026-06-08T15:11:28.441816+00:00,SAND,HlPerp,BybitPerp,-0.000020606800,0.000009625000,0.000030231800,0.26483057
2026-06-08T15:11:28.441816+00:00,APE,BybitPerp,BinPerp,-0.000026007500,0.000003316250,0.000029323750,0.25687605
2026-06-08T15:11:28.441816+00:00,TRUMP,HlPerp,BybitPerp,-0.000074191600,-0.000045365000,0.000028826600,0.25252102
2026-06-08T15:11:28.441816+00:00,INIT,HlPerp,BinPerp,-0.000015741100,0.000012500000,0.000028241100,0.24739204
2026-06-08T15:11:28.441816+00:00,POPCAT,BybitPerp,BinPerp,-0.000016220000,0.000011222500,0.000027442500,0.24039630
2026-06-08T15:11:28.441816+00:00,JTO,HlPerp,BybitPerp,-0.000022041300,0.000005097500,0.000027138800,0.23773589
2026-06-08T15:11:28.441816+00:00,HEMI,BinPerp,BybitPerp,0.000012500000,0.000039497500,0.000026997500,0.23649810
2026-06-08T15:11:28.441816+00:00,CHIP,BinPerp,HlPerp,-0.000013612500,0.000012500000,0.000026112500,0.22874550
2026-06-08T15:11:28.441816+00:00,ADA,HlPerp,BybitPerp,-0.000013404800,0.000012500000,0.000025904800,0.22692605
2026-06-08T15:11:28.441816+00:00,STX,HlPerp,BybitPerp,-0.000012413600,0.000012500000,0.000024913600,0.21824314
2026-06-08T15:11:28.441816+00:00,ICP,BinPerp,HlPerp,-0.000029077500,-0.000004166700,0.000024910800,0.21821861
