timestamp,asset,long_venue,short_venue,okx_hourly_rate,hl_hourly_rate,hourly_spread,annualized_spread,okx_spread,okx_top_bid_notional,okx_top_ask_notional,hl_day_notional_volume,hl_impact_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:48:56.826146+00:00,LINEA,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00079681,69454.11990000,63256.94500000,242388.34361800,0.00358280,0.00437962,0.0000,-0.00437962,-0.00437962,2423.88343618,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,GMT,OkxSwap,HlPerp,-0.000067144265,-0.000051132600,0.000016011665,0.14026219,0.00025060,22147.57473000,20145.78842000,111766.48799100,0.00426012,0.00451071,281.7142,-0.00438262,-0.00412643,1117.66487991,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,DYDX,OkxSwap,HlPerp,-0.000004692850,0.000012500000,0.000017192850,0.15060936,0.00007183,18063.93941000,10685.43352000,240218.73529000,0.00473866,0.00481049,279.7958,-0.00467294,-0.00439786,2402.18735290,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,BRETT,OkxSwap,HlPerp,-0.000005353369,0.000012500000,0.000017853369,0.15639551,0.00110051,19734.48160000,13333.96220000,139319.98552300,0.00440286,0.00550338,308.2542,-0.00536055,-0.00507489,1393.19985523,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,IOTA,OkxSwap,HlPerp,-0.000037368437,0.000011387300,0.000048755737,0.42710025,0.00064760,52616.93230000,45484.31550000,92809.93873900,0.00566450,0.00631210,129.4637,-0.00592205,-0.00514196,928.09938739,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:48:56.826146+00:00,RESOLV,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00056259,48386.77980000,41976.18570000,339692.06250500,0.00562810,0.00619068,0.0000,-0.00619068,-0.00619068,3396.92062505,wide Hyperliquid impact spread
2026-06-07T11:48:56.826146+00:00,FOGO,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00086768,93214.62930000,83193.39170000,84694.10115400,0.00615571,0.00702339,0.0000,-0.00702339,-0.00702339,846.94101154,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:48:56.826146+00:00,WCT,OkxSwap,HlPerp,-0.000009723505,0.000012500000,0.000022223505,0.19467790,0.00065854,83354.43310000,65465.80210000,66552.63434800,0.00681453,0.00747308,336.2692,-0.00729529,-0.00693972,665.52634348,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:48:56.826146+00:00,DOOD,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00124378,16717.79300000,10519.13800000,61088.83808700,0.00620732,0.00745111,0.0000,-0.00745111,-0.00745111,610.88838087,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:48:56.826146+00:00,RSR,OkxSwap,HlPerp,-0.000008658283,0.000006069200,0.000014727483,0.12901275,0.00144718,48170.90280000,35728.44140000,26567.58520600,0.00651230,0.00795948,540.4508,-0.00784166,-0.00760602,265.67585206,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:48:56.826146+00:00,HMSTR,OkxSwap,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000,0.00054481,48475.29611000,50191.01117000,170195.90691800,0.01086957,0.01141438,0.0000,-0.01141438,-0.01141438,1701.95906918,wide Hyperliquid impact spread
